Date,Open,High,Low,Close,Adj Close,Volume
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,224.83351135253906,41872800
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,220.74652099609375,35267400
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,226.94981384277344,33080500
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,225.62953186035156,29746800
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,230.2019500732422,29907600
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,228.8622589111328,22653700
2021-03-15,234.9600067138672,235.19000244140625,231.80999755859375,234.80999755859375,227.94970703125,26034900
2021-03-16,236.27999877929688,240.05999755859375,235.94000244140625,237.7100067138672,230.76498413085938,28092200
2021-03-17,236.14999389648438,238.5500030517578,233.22999572753906,237.0399932861328,230.11453247070312,29562100
2021-03-18,232.55999755859375,234.19000244140625,230.3300018310547,230.72000122070312,223.9792022705078,34833000
2021-03-19,231.02000427246094,232.47000122070312,229.35000610351562,230.35000610351562,223.62001037597656,46430700
2021-03-22,230.27000427246094,236.89999389648438,230.13999938964844,235.99000549316406,229.09521484375,30127000
2021-03-23,237.49000549316406,241.0500030517578,237.07000732421875,237.5800018310547,230.63876342773438,31638400
2021-03-24,237.85000610351562,238.0,235.32000732421875,235.4600067138672,228.5807342529297,25620100
2021-03-25,235.3000030517578,236.94000244140625,231.57000732421875,232.33999633789062,225.5518798828125,34061900
2021-03-26,231.5500030517578,236.7100067138672,231.5500030517578,236.47999572753906,229.57090759277344,25479900
2021-03-29,236.58999633789062,236.8000030517578,231.8800048828125,235.24000549316406,228.36717224121094,25227500
2021-03-30,233.52999877929688,233.85000610351562,231.10000610351562,231.85000610351562,225.07618713378906,24792000
2021-03-31,232.91000366210938,239.10000610351562,232.38999938964844,235.77000427246094,228.88165283203125,43623500
2021-04-01,238.47000122070312,242.83999633789062,238.0500030517578,242.35000610351562,235.26942443847656,30338000
2021-04-05,242.75999450683594,249.9600067138672,242.6999969482422,249.07000732421875,241.79310607910156,36910600
2021-04-06,247.61000061035156,249.39999389648438,246.8800048828125,247.86000061035156,240.61842346191406,22931900
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.89999389648438,242.59881591796875,22719800
2021-04-08,252.77000427246094,254.13999938964844,252.0,253.25,245.85098266601562,23625200
2021-04-09,252.8699951171875,255.99000549316406,252.44000244140625,255.85000610351562,248.37503051757812,24326800
2021-04-12,254.7100067138672,257.6700134277344,254.6199951171875,255.91000366210938,248.43325805664062,27148700
2021-04-13,257.260009765625,259.19000244140625,256.8299865722656,258.489990234375,250.93785095214844,23837500
2021-04-14,257.4800109863281,258.8299865722656,255.16000366210938,255.58999633789062,248.1226043701172,23070900
2021-04-15,257.92999267578125,259.92999267578125,257.7300109863281,259.5,251.91835021972656,25627500
2021-04-16,259.4700012207031,261.0,257.6000061035156,260.739990234375,253.1221160888672,24878600
2021-04-19,260.19000244140625,261.4800109863281,257.82000732421875,258.739990234375,251.18055725097656,23209300
2021-04-20,257.82000732421875,260.20001220703125,256.8399963378906,258.260009765625,250.71456909179688,19722900
2021-04-21,258.94000244140625,260.67999267578125,257.25,260.5799865722656,252.96681213378906,24030400
2021-04-22,260.2099914550781,261.7799987792969,255.63999938964844,257.1700134277344,249.65643310546875,25606200
2021-04-23,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,253.5201873779297,21462600
2021-04-26,261.6600036621094,262.44000244140625,260.1700134277344,261.54998779296875,253.90843200683594,19763300
2021-04-27,261.5799865722656,263.19000244140625,260.1199951171875,261.9700012207031,254.3162078857422,31014200
2021-04-28,256.0799865722656,256.5400085449219,252.9499969482422,254.55999755859375,247.12266540527344,46903100
2021-04-29,255.4600067138672,256.1000061035156,249.0,252.50999450683594,245.132568359375,40589000
2021-04-30,249.74000549316406,253.0800018310547,249.60000610351562,252.17999267578125,244.8122100830078,30945100
2021-05-03,253.39999389648438,254.35000610351562,251.1199951171875,251.86000061035156,244.50157165527344,19626600
2021-05-04,250.97000122070312,251.2100067138672,245.75999450683594,247.7899932861328,240.5504608154297,32756100
2021-05-05,249.05999755859375,249.5,245.82000732421875,246.47000122070312,239.26907348632812,21901300
2021-05-06,246.4499969482422,249.86000061035156,244.69000244140625,249.72999572753906,242.43380737304688,26491100
2021-05-07,252.14999389648438,254.3000030517578,251.1699981689453,252.4600067138672,245.0840606689453,27032900
2021-05-10,250.8699951171875,251.72999572753906,247.1199951171875,247.17999267578125,239.9582977294922,29299900
2021-05-11,244.5500030517578,246.60000610351562,242.57000732421875,246.22999572753906,239.03607177734375,33641600
2021-05-12,242.1699981689453,244.3800048828125,238.07000732421875,239.0,232.01730346679688,36684400
2021-05-13,241.8000030517578,245.60000610351562,241.4199981689453,243.02999877929688,235.9295654296875,29624300
2021-05-14,245.5800018310547,249.17999267578125,245.49000549316406,248.14999389648438,240.8999481201172,23901100
2021-05-17,246.5500030517578,246.58999633789062,243.52000427246094,245.17999267578125,238.01673889160156,24970200
2021-05-18,246.27000427246094,246.41000366210938,242.89999389648438,243.0800018310547,235.97811889648438,20168000
2021-05-19,239.30999755859375,243.22999572753906,238.60000610351562,243.1199951171875,236.5618896484375,25739800
2021-05-20,243.9600067138672,247.9499969482422,243.86000061035156,246.47999572753906,239.83128356933594,21800700
2021-05-21,247.57000732421875,248.3300018310547,244.74000549316406,245.1699981689453,238.55661010742188,21863100
2021-05-24,247.7899932861328,251.16000366210938,247.50999450683594,250.77999877929688,244.01528930664062,21411500
2021-05-25,251.77000427246094,252.75,250.82000732421875,251.72000122070312,244.92990112304688,17704300
2021-05-26,251.42999267578125,252.94000244140625,250.75,251.49000549316406,244.70614624023438,17771600
2021-05-27,251.1699981689453,251.47999572753906,249.25,249.30999755859375,242.58493041992188,24426200
2021-05-28,251.0,252.0800018310547,249.55999755859375,249.67999267578125,242.9449462890625,18270200
2021-06-01,251.22999572753906,251.2899932861328,246.9600067138672,247.39999389648438,240.72647094726562,23213300
2021-06-02,248.1300048828125,249.27000427246094,245.83999633789062,247.3000030517578,240.62913513183594,19406700
2021-06-03,245.22000122070312,246.33999633789062,243.0,245.7100067138672,239.08204650878906,25307700
2021-06-04,247.75999450683594,251.64999389648438,247.50999450683594,250.7899932861328,244.02500915527344,25281100
2021-06-07,249.97999572753906,254.08999633789062,249.80999755859375,253.80999755859375,246.9635467529297,23079200
2021-06-08,255.16000366210938,256.010009765625,252.50999450683594,252.57000732421875,245.75698852539062,22455000
2021-06-09,253.80999755859375,255.52999877929688,253.2100067138672,253.58999633789062,246.74949645996094,17937600
2021-06-10,254.2899932861328,257.4599914550781,253.6699981689453,257.239990234375,250.30104064941406,24563600
2021-06-11,257.989990234375,258.489990234375,256.6099853515625,257.8900146484375,250.93350219726562,18999700
2021-06-14,257.8999938964844,259.95001220703125,256.79998779296875,259.8900146484375,252.87953186035156,19150500
2021-06-15,259.7699890136719,259.989990234375,257.67999267578125,258.3599853515625,251.39083862304688,18038900
2021-06-16,259.3999938964844,260.5799865722656,254.4199981689453,257.3800048828125,250.437255859375,27220000
2021-06-17,256.07000732421875,261.75,256.010009765625,260.8999938964844,253.86227416992188,27565500
2021-06-18,259.6300048828125,262.29998779296875,258.75,259.42999267578125,252.43197631835938,37202200
2021-06-21,259.82000732421875,263.5199890136719,257.9200134277344,262.6300048828125,255.54563903808594,26696100
2021-06-22,262.7200012207031,265.7900085449219,262.3999938964844,265.510009765625,258.347900390625,24694100
2021-06-23,265.989990234375,266.8299865722656,264.42999267578125,265.2699890136719,258.1143493652344,19518700
2021-06-24,266.1600036621094,267.8500061035156,265.4700012207031,266.69000244140625,259.49615478515625,21446900
2021-06-25,266.2300109863281,267.25,264.760009765625,265.0199890136719,257.87115478515625,25611100
2021-06-28,266.19000244140625,268.8999938964844,265.9100036621094,268.7200012207031,261.4713439941406,19590000
2021-06-29,268.8699951171875,271.6499938964844,267.9800109863281,271.3999938964844,264.0790710449219,19937800
2021-06-30,270.69000244140625,271.3599853515625,269.6000061035156,270.8999938964844,263.5925598144531,21656500
2021-07-01,269.6099853515625,271.8399963378906,269.6000061035156,271.6000061035156,264.2737121582031,16725300
2021-07-02,272.82000732421875,278.0,272.5,277.6499938964844,270.1604919433594,26458000
2021-07-06,278.0299987792969,279.3699951171875,274.29998779296875,277.6600036621094,270.17022705078125,31565600
2021-07-07,279.3999938964844,280.69000244140625,277.1499938964844,279.92999267578125,272.37896728515625,23260000
2021-07-08,276.8999938964844,278.7300109863281,274.8699951171875,277.4200134277344,269.9366760253906,24618600
2021-07-09,275.7200012207031,278.04998779296875,275.32000732421875,277.94000244140625,270.4426574707031,23916700
2021-07-12,279.1600036621094,279.7699890136719,276.5799865722656,277.32000732421875,269.8393859863281,18931700
2021-07-13,277.5199890136719,282.8500061035156,277.3900146484375,280.9800109863281,273.40069580078125,26120100
2021-07-14,282.3500061035156,283.6600036621094,280.54998779296875,282.510009765625,274.8893737792969,23113700
2021-07-15,282.0,282.510009765625,279.8299865722656,281.0299987792969,273.4493103027344,22604200
2021-07-16,282.07000732421875,284.1000061035156,279.4599914550781,280.75,273.17681884765625,26186800
2021-07-19,278.92999267578125,280.3699951171875,274.45001220703125,277.010009765625,269.5376892089844,32935600
2021-07-20,278.0299987792969,280.9700012207031,276.260009765625,279.32000732421875,271.78546142578125,26259700
2021-07-21,278.8999938964844,281.5199890136719,277.2900085449219,281.3999938964844,273.8093566894531,24364300
2021-07-22,283.8399963378906,286.4200134277344,283.4200134277344,286.1400146484375,278.4215087890625,23384100
2021-07-23,287.3699951171875,289.989990234375,286.5,289.6700134277344,281.8562316894531,22768100
2021-07-26,289.0,289.69000244140625,286.6400146484375,289.04998779296875,281.2529602050781,23176100
2021-07-27,289.42999267578125,289.5799865722656,282.95001220703125,286.5400085449219,278.8106689453125,33604100
2021-07-28,288.989990234375,290.1499938964844,283.8299865722656,286.2200012207031,278.49932861328125,33566900
2021-07-29,286.239990234375,288.6199951171875,286.0799865722656,286.5,278.7716979980469,18168300
2021-07-30,285.1700134277344,286.6600036621094,283.9100036621094,284.9100036621094,277.2246398925781,20944800
2021-08-02,286.3599853515625,286.7699890136719,283.739990234375,284.82000732421875,277.1371154785156,16267400
2021-08-03,285.4200134277344,287.2300109863281,284.0,287.1199951171875,279.37506103515625,17879000
2021-08-04,286.2200012207031,287.5899963378906,284.6499938964844,286.510009765625,278.781494140625,16191300
2021-08-05,286.8800048828125,289.6300048828125,286.1000061035156,289.5199890136719,281.7103271484375,13900200
2021-08-06,288.510009765625,289.5,287.6199951171875,289.4599914550781,281.6518859863281,16589300
2021-08-09,289.75,291.54998779296875,287.80999755859375,288.3299865722656,280.5523986816406,16117600
2021-08-10,288.79998779296875,289.25,285.20001220703125,286.44000244140625,278.7134094238281,18616600
2021-08-11,287.2099914550781,288.6600036621094,285.8599853515625,286.95001220703125,279.2095947265625,13955900
2021-08-12,286.6300048828125,289.9700012207031,286.3399963378906,289.80999755859375,281.9924621582031,14561300
2021-08-13,289.4800109863281,292.8999938964844,289.29998779296875,292.8500061035156,284.9504699707031,18249000
2021-08-16,293.19000244140625,294.82000732421875,290.0199890136719,294.6000061035156,286.65325927734375,22507600
2021-08-17,292.3900146484375,293.42999267578125,291.0799865722656,293.0799865722656,285.1742248535156,20075300
2021-08-18,292.0400085449219,294.82000732421875,290.2699890136719,290.7300109863281,283.4292297363281,21813000
2021-08-19,288.69000244140625,297.4700012207031,288.6400146484375,296.7699890136719,289.3175048828125,29850500
2021-08-20,299.7200012207031,305.8399963378906,298.05999755859375,304.3599853515625,296.7168884277344,40817600
2021-08-23,303.25,305.3999938964844,301.8500061035156,304.6499938964844,296.9996032714844,22830200
2021-08-24,305.0199890136719,305.6499938964844,302.0,302.6199951171875,295.0206604003906,18175800
2021-08-25,304.29998779296875,304.5899963378906,300.4200134277344,302.010009765625,294.42596435546875,20006100
2021-08-26,300.989990234375,302.42999267578125,298.95001220703125,299.0899963378906,291.5792541503906,17666100
2021-08-27,298.989990234375,300.8699951171875,296.8299865722656,299.7200012207031,292.1934814453125,22605700
2021-08-30,301.1199951171875,304.2200012207031,301.05999755859375,303.5899963378906,295.9662780761719,16348100
2021-08-31,304.4200134277344,304.5,301.5,301.8800048828125,294.2992248535156,26285300
2021-09-01,302.8699951171875,305.19000244140625,301.489990234375,301.8299865722656,294.2504577636719,18983800
2021-09-02,302.20001220703125,303.3599853515625,300.17999267578125,301.1499938964844,293.58758544921875,16285600
2021-09-03,300.989990234375,302.6000061035156,300.260009765625,301.1400146484375,293.5777587890625,14747900
2021-09-07,301.010009765625,301.0899963378906,298.20001220703125,300.17999267578125,292.6419372558594,17180400
2021-09-08,299.7799987792969,300.6099853515625,297.4700012207031,300.2099914550781,292.671142578125,15046800
2021-09-09,300.82000732421875,302.1400146484375,297.0,297.25,289.7854919433594,19927000
2021-09-10,298.4200134277344,299.9200134277344,295.3800048828125,295.7099914550781,288.2841491699219,19633400
2021-09-13,297.54998779296875,298.5400085449219,294.0799865722656,296.989990234375,289.53204345703125,23652900
2021-09-14,299.55999755859375,301.3900146484375,298.1000061035156,299.7900085449219,292.2616882324219,21853400
2021-09-15,303.260009765625,305.32000732421875,301.82000732421875,304.82000732421875,297.1654052734375,28356300
2021-09-16,303.760009765625,305.30999755859375,300.760009765625,305.2200012207031,297.5553894042969,19550800
2021-09-17,304.1700134277344,304.5,299.5299987792969,299.8699951171875,292.3397216796875,41372500
2021-09-20,296.3299865722656,298.7200012207031,289.5199890136719,294.29998779296875,286.90948486328125,38278700
2021-09-21,295.69000244140625,297.5400085449219,294.07000732421875,294.79998779296875,287.39697265625,22364100
2021-09-22,296.7300109863281,300.2200012207031,294.510009765625,298.5799865722656,291.0820617675781,26626300
2021-09-23,298.8500061035156,300.8999938964844,297.5299987792969,299.55999755859375,292.0374755859375,18604600
2021-09-24,298.2300109863281,299.79998779296875,296.92999267578125,299.3500061035156,291.832763671875,14999000
2021-09-27,296.1400146484375,296.4700012207031,292.94000244140625,294.1700134277344,286.7828369140625,23571700
2021-09-28,289.79998779296875,290.7799987792969,282.75,283.5199890136719,276.4002685546875,43186200
2021-09-29,285.1000061035156,286.7699890136719,283.010009765625,284.0,276.8681945800781,26353700
2021-09-30,285.7099914550781,287.8299865722656,281.6199951171875,281.9200134277344,274.84039306640625,32343600
2021-10-01,282.1199951171875,289.9800109863281,281.2900085449219,289.1000061035156,281.8402099609375,30086300
2021-10-04,287.3999938964844,287.75,280.25,283.1099853515625,276.0005798339844,31350700
2021-10-05,284.04998779296875,290.3999938964844,284.04998779296875,288.760009765625,281.5086364746094,24993000
2021-10-06,285.7799987792969,293.6300048828125,285.510009765625,293.1099853515625,285.7494201660156,28002600
2021-10-07,295.17999267578125,296.6400146484375,293.9200134277344,294.8500061035156,287.4457702636719,20430500
2021-10-08,296.2200012207031,296.6400146484375,293.760009765625,294.8500061035156,287.4457702636719,17685700
2021-10-11,292.9200134277344,297.9700012207031,292.75,294.2300109863281,286.84130859375,19298600
2021-10-12,295.3399963378906,295.44000244140625,292.3500061035156,292.8800048828125,285.5252380371094,17974100
2021-10-13,294.9100036621094,297.2799987792969,293.489990234375,296.30999755859375,288.86907958984375,23416300
2021-10-14,299.2099914550781,303.2699890136719,297.8299865722656,302.75,295.14739990234375,27262900
2021-10-15,302.3399963378906,304.45001220703125,300.5199890136719,304.2099914550781,296.5707092285156,25384800
2021-10-18,303.57000732421875,308.2099914550781,302.69000244140625,307.2900085449219,299.5733642578125,22729300
2021-10-19,308.3500061035156,309.29998779296875,307.2200012207031,308.2300109863281,300.48974609375,17682100
2021-10-20,309.2099914550781,309.70001220703125,306.1099853515625,307.4100036621094,299.6903076171875,16537100
2021-10-21,307.1700134277344,311.0199890136719,306.3599853515625,310.760009765625,302.95623779296875,16918100
2021-10-22,310.3999938964844,311.0899963378906,307.79998779296875,309.1600036621094,301.3963317871094,17449300
2021-10-25,309.3599853515625,309.3999938964844,306.4599914550781,308.1300048828125,300.39227294921875,17554500
2021-10-26,311.0,312.3999938964844,308.6000061035156,310.1099853515625,302.322509765625,28107300
2021-10-27,316.0,326.1000061035156,316.0,323.1700134277344,315.0545349121094,52588700
2021-10-28,324.3299865722656,324.8699951171875,321.3599853515625,324.3500061035156,316.2049255371094,26297900
2021-10-29,324.1300048828125,332.0,323.8999938964844,331.6199951171875,323.2923278808594,34766000
2021-11-01,331.3599853515625,331.489990234375,326.3699951171875,329.3699951171875,321.0989074707031,27073200
2021-11-02,330.30999755859375,333.45001220703125,330.0,333.1300048828125,324.76446533203125,26487100
2021-11-03,333.8999938964844,334.8999938964844,330.6499938964844,334.0,325.61260986328125,21500100
2021-11-04,332.8900146484375,336.5400085449219,329.510009765625,336.44000244140625,327.9913024902344,23992200
2021-11-05,338.510009765625,338.7900085449219,334.4200134277344,336.05999755859375,327.6208801269531,22570100
2021-11-08,337.29998779296875,337.6499938964844,334.44000244140625,336.989990234375,328.5274963378906,20897000
2021-11-09,337.1099853515625,338.7200012207031,334.5299987792969,335.95001220703125,327.51361083984375,21307400
2021-11-10,334.57000732421875,334.6300048828125,329.9200134277344,330.79998779296875,322.4929504394531,25500900
2021-11-11,331.25,333.7699890136719,330.510009765625,332.42999267578125,324.0820617675781,16849800
2021-11-12,333.9200134277344,337.2300109863281,333.7900085449219,336.7200012207031,328.2642822265625,23831000
2021-11-15,337.5400085449219,337.8800048828125,334.0299987792969,336.07000732421875,327.63067626953125,16723000
2021-11-16,335.67999267578125,340.6700134277344,335.510009765625,339.510009765625,330.9842529296875,20886800
2021-11-17,338.94000244140625,342.19000244140625,338.0,339.1199951171875,331.20892333984375,19053400
2021-11-18,338.17999267578125,342.45001220703125,337.1199951171875,341.2699890136719,333.3087158203125,22463500
2021-11-19,342.6400146484375,345.1000061035156,342.20001220703125,343.1099853515625,335.1058044433594,21963400
2021-11-22,344.6199951171875,349.6700134277344,339.54998779296875,339.8299865722656,331.90228271484375,31031100
2021-11-23,337.04998779296875,339.45001220703125,333.55999755859375,337.67999267578125,329.8024597167969,30427600
2021-11-24,336.2799987792969,338.1600036621094,333.9100036621094,337.9100036621094,330.02716064453125,21661300
2021-11-26,334.3500061035156,337.92999267578125,328.1199951171875,329.67999267578125,321.9891357421875,24217200
2021-11-29,334.94000244140625,339.0299987792969,334.739990234375,336.6300048828125,328.7769775390625,28563500
2021-11-30,335.32000732421875,337.7799987792969,328.989990234375,330.5899963378906,322.8778991699219,42885600
2021-12-01,335.1300048828125,339.2799987792969,329.3900146484375,330.0799865722656,322.3797607421875,33337600
2021-12-02,330.29998779296875,333.489990234375,327.79998779296875,329.489990234375,321.8035888671875,30766000
2021-12-03,331.989990234375,332.70001220703125,318.0299987792969,323.010009765625,315.47467041015625,41779300
2021-12-06,323.95001220703125,327.45001220703125,319.2300109863281,326.19000244140625,318.5805358886719,30032600
2021-12-07,331.6400146484375,335.79998779296875,330.1000061035156,334.9200134277344,327.1068420410156,31021900
2021-12-08,335.30999755859375,335.5,330.79998779296875,334.9700012207031,327.15570068359375,24761000
2021-12-09,334.4100036621094,336.489990234375,332.1199951171875,333.1000061035156,325.3292541503906,22214200
2021-12-10,334.9800109863281,343.0,334.7900085449219,342.5400085449219,334.5491638183594,38095700
2021-12-13,340.67999267578125,343.7900085449219,339.0799865722656,339.3999938964844,331.4823303222656,28899400
2021-12-14,333.2200012207031,334.6400146484375,324.1099853515625,328.3399963378906,320.6803283691406,44438700
2021-12-15,328.6099853515625,335.19000244140625,324.5,334.6499938964844,326.84320068359375,35381100
2021-12-16,335.7099914550781,336.760009765625,323.0199890136719,324.8999938964844,317.3205871582031,35034800
2021-12-17,320.8800048828125,324.9200134277344,317.25,323.79998779296875,316.2463073730469,47750300
2021-12-20,320.04998779296875,322.79998779296875,317.57000732421875,319.9100036621094,312.4470520019531,28326500
2021-12-21,323.2900085449219,327.7300109863281,319.79998779296875,327.2900085449219,319.6549072265625,24740600
2021-12-22,328.29998779296875,333.6099853515625,325.75,333.20001220703125,325.4269714355469,24831500
2021-12-23,332.75,336.3900146484375,332.7300109863281,334.69000244140625,326.8822326660156,19617800
2021-12-27,335.4599914550781,342.4800109863281,335.42999267578125,342.45001220703125,334.4612731933594,19947000
2021-12-28,343.1499938964844,343.80999755859375,340.32000732421875,341.25,333.2892150878906,15661500
2021-12-29,341.29998779296875,344.29998779296875,339.67999267578125,341.95001220703125,333.972900390625,15042000
2021-12-30,341.9100036621094,343.1300048828125,338.82000732421875,339.32000732421875,331.40423583984375,15994500
2021-12-31,338.510009765625,339.3599853515625,335.8500061035156,336.32000732421875,328.47418212890625,18000800
2022-01-03,335.3500061035156,338.0,329.7799987792969,334.75,326.94085693359375,28865100
2022-01-04,334.8299865722656,335.20001220703125,326.1199951171875,329.010009765625,321.334716796875,32674300
2022-01-05,325.8599853515625,326.07000732421875,315.9800109863281,316.3800048828125,308.9994201660156,40054300
2022-01-06,313.1499938964844,318.70001220703125,311.489990234375,313.8800048828125,306.5577392578125,39646100
2022-01-07,314.1499938964844,316.5,310.0899963378906,314.0400085449219,306.7139587402344,32720000
2022-01-10,309.489990234375,314.7200012207031,304.69000244140625,314.2699890136719,306.93853759765625,44289500
2022-01-11,313.3800048828125,316.6099853515625,309.8900146484375,314.9800109863281,307.6320495605469,29386800
2022-01-12,319.6700134277344,323.4100036621094,317.0799865722656,318.2699890136719,310.84527587890625,34372200
2022-01-13,320.4700012207031,320.8800048828125,304.0,304.79998779296875,297.6894836425781,45366000
2022-01-14,304.25,310.82000732421875,303.75,310.20001220703125,302.9635314941406,39846400
2022-01-18,304.07000732421875,309.79998779296875,301.739990234375,302.6499938964844,295.58966064453125,42333200
2022-01-19,306.2900085449219,313.9100036621094,302.70001220703125,303.3299865722656,296.2537536621094,45933900
2022-01-20,309.07000732421875,311.6499938964844,301.1400146484375,301.6000061035156,294.5641784667969,35380700
2022-01-21,302.69000244140625,304.1099853515625,295.6099853515625,296.0299987792969,289.1240539550781,57984400
2022-01-24,292.20001220703125,297.1099853515625,276.04998779296875,296.3699951171875,289.45611572265625,85731500
2022-01-25,291.5199890136719,294.989990234375,285.1700134277344,288.489990234375,281.75994873046875,72848600
2022-01-26,307.989990234375,308.5,293.0299987792969,296.7099914550781,289.7881774902344,90428900
2022-01-27,302.6600036621094,307.29998779296875,297.92999267578125,299.8399963378906,292.8452453613281,53481300
2022-01-28,300.2300109863281,308.4800109863281,294.45001220703125,308.260009765625,301.06878662109375,49743700
2022-01-31,308.95001220703125,312.3800048828125,306.3699951171875,310.9800109863281,303.7253112792969,46444500
2022-02-01,310.4100036621094,310.6300048828125,305.1300048828125,308.760009765625,301.55712890625,40950400
2022-02-02,309.6300048828125,315.1199951171875,308.8800048828125,313.4599914550781,306.14752197265625,36636000
2022-02-03,309.489990234375,311.2300109863281,299.9599914550781,301.25,294.2222900390625,43730000
2022-02-04,300.2099914550781,308.79998779296875,299.9700012207031,305.94000244140625,298.8029479980469,35096500
2022-02-07,306.1700134277344,307.8399963378906,299.8999938964844,300.95001220703125,293.9293518066406,28533300
2022-02-08,301.25,305.55999755859375,299.95001220703125,304.55999755859375,297.4551086425781,32421200
2022-02-09,309.8699951171875,311.92999267578125,307.3900146484375,311.2099914550781,303.949951171875,31284700
2022-02-10,304.0400085449219,309.1199951171875,300.70001220703125,302.3800048828125,295.3259582519531,45386200
2022-02-11,303.19000244140625,304.2900085449219,294.2200012207031,295.0400085449219,288.15716552734375,39175600
